date,region,category,customer_segment,units,revenue
2026-04-07,Southeast,Outdoor,New,16,1830.6
2026-04-07,Southeast,Beauty,Returning,10,249.06
2026-04-07,Midwest,Apparel,New,23,2407.81
2026-04-07,Midwest,Electronics,New,12,573.36
2026-04-07,Midwest,Home,Returning,26,1721.95
2026-04-07,Midwest,Outdoor,New,19,2212.05
2026-04-07,Midwest,Beauty,Returning,29,616.59
2026-04-07,West,Apparel,Loyalty,22,585.49
2026-04-07,West,Electronics,New,27,2939.88
2026-04-07,West,Home,New,23,1989.87
2026-04-07,West,Outdoor,New,19,1747.07
2026-04-07,West,Beauty,Loyalty,11,1171.32
2026-04-08,Northeast,Apparel,New,24,1802.32
2026-04-08,Northeast,Electronics,Returning,22,393.04
2026-04-08,Northeast,Home,Returning,14,484.48
2026-04-08,Northeast,Outdoor,Loyalty,29,988.79
2026-04-08,Northeast,Beauty,Loyalty,29,2012.62
2026-04-08,Southeast,Apparel,New,19,1968.25
2026-04-08,Southeast,Electronics,Loyalty,23,2640.17
2026-04-08,Southeast,Home,New,15,288.29
2026-04-08,Southeast,Outdoor,Loyalty,28,482.66
2026-04-08,Southeast,Beauty,Returning,20,1579.75
2026-04-08,Midwest,Apparel,Returning,5,95.31
2026-04-08,Midwest,Electronics,Returning,4,241.96
2026-04-08,Midwest,Home,New,17,1838.91
2026-04-08,Midwest,Outdoor,Loyalty,14,1557.71
2026-04-08,Midwest,Beauty,Returning,12,391.66
2026-04-08,West,Apparel,New,16,831.15
2026-04-08,West,Electronics,Loyalty,20,595.88
2026-04-08,West,Home,New,5,170.8
2026-04-08,West,Outdoor,New,26,2564.48
2026-04-08,West,Beauty,Loyalty,13,299
2026-04-09,Northeast,Apparel,Returning,15,1437.23
2026-04-09,Northeast,Electronics,Returning,27,3104.08
2026-04-09,Northeast,Home,New,11,1003.22
2026-04-09,Northeast,Outdoor,Loyalty,27,2893.35
2026-04-09,Northeast,Beauty,New,29,1725.92
2026-04-09,Southeast,Apparel,Loyalty,14,244.27
2026-04-09,Southeast,Electronics,New,23,353.57
2026-04-09,Southeast,Home,New,27,2065.2
2026-04-09,Southeast,Outdoor,Returning,8,488.51
2026-04-09,Southeast,Beauty,New,17,344.79
2026-04-09,Midwest,Apparel,Returning,16,1453.17
2026-04-09,Midwest,Electronics,Loyalty,6,295.5
2026-04-09,Midwest,Home,Loyalty,8,678.35
2026-04-09,Midwest,Outdoor,Loyalty,13,242.29
2026-04-09,Midwest,Beauty,New,17,1664.5
2026-04-09,West,Apparel,New,25,1664.08
2026-04-09,West,Electronics,Loyalty,9,882.96
2026-04-09,West,Home,Returning,13,1057.39
2026-04-09,West,Outdoor,Returning,10,186.52
2026-04-09,West,Beauty,Returning,11,610.24
2026-04-10,Northeast,Apparel,Loyalty,22,1341.78
2026-04-10,Northeast,Electronics,Returning,17,1142.9
2026-04-10,Northeast,Home,Loyalty,29,1600.83
2026-04-10,Northeast,Outdoor,New,8,870.35
2026-04-10,Northeast,Beauty,Loyalty,4,229.87
2026-04-10,Southeast,Apparel,Loyalty,13,756.44
2026-04-10,Southeast,Electronics,New,30,867.33
2026-04-10,Southeast,Home,Returning,13,327.68
2026-04-10,Southeast,Outdoor,Returning,7,822.98
2026-04-10,Southeast,Beauty,Returning,29,2871.87
2026-04-10,Midwest,Apparel,Loyalty,16,455.15
2026-04-10,Midwest,Electronics,Loyalty,8,826.82
2026-04-10,Midwest,Home,Loyalty,21,437.04
2026-04-10,Midwest,Outdoor,Loyalty,7,465.51
2026-04-10,Midwest,Beauty,Loyalty,27,1824.07
2026-04-10,West,Apparel,Loyalty,32,2488.27
2026-04-10,West,Electronics,Returning,8,693.53
2026-04-10,West,Home,Loyalty,30,2036.65
2026-04-10,West,Outdoor,Returning,19,2153.26
2026-04-10,West,Beauty,Returning,15,289.27
2026-04-11,Northeast,Apparel,Returning,11,436.67
2026-04-11,Northeast,Electronics,New,21,1462.51
2026-04-11,Northeast,Home,Returning,27,2944.44
2026-04-11,Northeast,Outdoor,Loyalty,8,229.54
2026-04-11,Northeast,Beauty,New,12,618.49
2026-04-11,Southeast,Apparel,Returning,23,1003.44
2026-04-11,Southeast,Electronics,Returning,9,613.14
2026-04-11,Southeast,Home,New,19,368.06
2026-04-11,Southeast,Outdoor,New,4,371.09
2026-04-11,Southeast,Beauty,Loyalty,17,874.5
2026-04-11,Midwest,Apparel,New,10,298.14
2026-04-11,Midwest,Electronics,Loyalty,14,1637.31
2026-04-11,Midwest,Home,New,14,1145.92
2026-04-11,Midwest,Outdoor,New,24,1631.23
2026-04-11,Midwest,Beauty,New,14,852.65
2026-04-11,West,Apparel,Loyalty,19,763.56
2026-04-11,West,Electronics,Loyalty,21,2105.17
2026-04-11,West,Home,Returning,7,208.02
2026-04-11,West,Outdoor,Returning,29,464.38
2026-04-11,West,Beauty,Loyalty,13,1281.18
2026-04-12,Northeast,Apparel,Returning,14,1359.09
2026-04-12,Northeast,Electronics,Loyalty,18,720.27
2026-04-12,Northeast,Home,Loyalty,17,1209.7
2026-04-12,Northeast,Outdoor,New,8,634.61
2026-04-12,Northeast,Beauty,Loyalty,27,420.43
2026-04-12,Southeast,Apparel,Loyalty,22,2257.56
2026-04-12,Southeast,Electronics,New,23,1808.31
2026-04-12,Southeast,Home,Loyalty,5,494.94
2026-04-12,Southeast,Outdoor,Loyalty,9,528.51
2026-04-12,Southeast,Beauty,Loyalty,9,158.86
2026-04-12,Midwest,Apparel,New,28,3122.83
2026-04-12,Midwest,Electronics,New,31,2038.84
2026-04-12,Midwest,Home,Loyalty,26,1651.21
2026-04-12,Midwest,Outdoor,New,19,774.05
2026-04-12,Midwest,Beauty,Loyalty,17,1222.59
2026-04-12,West,Apparel,Loyalty,13,379.6
2026-04-12,West,Electronics,New,20,1625.63
2026-04-12,West,Home,Loyalty,18,1775.36
2026-04-12,West,Outdoor,Loyalty,8,738.93
2026-04-12,West,Beauty,Loyalty,10,172.47
2026-04-13,Northeast,Apparel,New,21,1693.68
2026-04-13,Northeast,Electronics,Loyalty,14,678.11
2026-04-13,Northeast,Home,Returning,4,266.27
2026-04-13,Northeast,Outdoor,Returning,20,1534.46
2026-04-13,Northeast,Beauty,New,9,201.81
2026-04-13,Southeast,Apparel,Returning,22,2591.82
2026-04-13,Southeast,Electronics,Returning,19,1763.97
2026-04-13,Southeast,Home,Loyalty,26,1104.87
2026-04-13,Southeast,Outdoor,New,21,1378.66
2026-04-13,Southeast,Beauty,New,28,971.38
2026-04-13,Midwest,Apparel,Loyalty,24,2366.92
2026-04-13,Midwest,Electronics,Loyalty,21,948.8
2026-04-13,Midwest,Home,Loyalty,5,503.19
2026-04-13,Midwest,Outdoor,Loyalty,25,2570.13
2026-04-13,Midwest,Beauty,Returning,11,1180.71
2026-04-13,West,Apparel,Loyalty,9,924.01
2026-04-13,West,Electronics,Loyalty,14,326.47
2026-04-13,West,Home,Loyalty,5,224.58
2026-04-13,West,Outdoor,New,21,1945.02
2026-04-13,West,Beauty,Returning,31,3173.52
2026-04-14,Northeast,Apparel,Returning,7,649.65
2026-04-14,Northeast,Electronics,Returning,18,1707.81
2026-04-14,Northeast,Home,New,6,97.73
2026-04-14,Northeast,Outdoor,Loyalty,7,345.95
2026-04-14,Northeast,Beauty,Loyalty,5,87.7
2026-04-14,Southeast,Apparel,Returning,17,1653.63
2026-04-14,Southeast,Electronics,New,22,1553.59
2026-04-14,Southeast,Home,New,13,1495.69
2026-04-14,Southeast,Outdoor,Returning,15,402.12
2026-04-14,Southeast,Beauty,New,7,128.05
2026-04-14,Midwest,Apparel,Returning,8,379.35
2026-04-14,Midwest,Electronics,Returning,28,2762.31
2026-04-14,Midwest,Home,New,28,1434.45
2026-04-14,Midwest,Outdoor,Returning,14,682.6
2026-04-14,Midwest,Beauty,Returning,22,1459.31
2026-04-14,West,Apparel,New,26,2786.69
2026-04-14,West,Electronics,New,24,2029.1
2026-04-14,West,Home,Loyalty,10,760.05
2026-04-14,West,Outdoor,Loyalty,13,296.8
2026-04-14,West,Beauty,New,10,740.42
2026-04-15,Northeast,Apparel,Loyalty,10,216.69
2026-04-15,Northeast,Electronics,Returning,26,2207.44
2026-04-15,Northeast,Home,Loyalty,29,1303.9
2026-04-15,Northeast,Outdoor,Loyalty,23,1572.58
2026-04-15,Northeast,Beauty,Loyalty,6,657.37
2026-04-15,Southeast,Apparel,New,7,257.41
2026-04-15,Southeast,Electronics,Returning,28,2686.9
2026-04-15,Southeast,Home,Returning,28,579.08
2026-04-15,Southeast,Outdoor,New,24,1463.66
2026-04-15,Southeast,Beauty,Returning,7,223.86
2026-04-15,Midwest,Apparel,Returning,32,1396.88
2026-04-15,Midwest,Electronics,New,22,406.72
2026-04-15,Midwest,Home,New,29,730.16
2026-04-15,Midwest,Outdoor,Loyalty,10,461.07
2026-04-15,Midwest,Beauty,Returning,25,1207.97
2026-04-15,West,Apparel,New,19,1824.82
2026-04-15,West,Electronics,New,10,303.15
2026-04-15,West,Home,Returning,6,601.78
2026-04-15,West,Outdoor,New,24,1874.69
2026-04-15,West,Beauty,Returning,15,1710.01
2026-04-16,Northeast,Apparel,Returning,24,1224.85
2026-04-16,Northeast,Electronics,Loyalty,5,401.08
2026-04-16,Northeast,Home,New,15,546.94
2026-04-16,Northeast,Outdoor,Returning,30,3495.91
2026-04-16,Northeast,Beauty,Loyalty,14,274.71
2026-04-16,Southeast,Apparel,Returning,22,2114.07
2026-04-16,Southeast,Electronics,Returning,31,1453.87
2026-04-16,Southeast,Home,New,27,2681.08
2026-04-16,Southeast,Outdoor,New,26,1362.98
2026-04-16,Southeast,Beauty,New,29,1931.4
2026-04-16,Midwest,Apparel,New,14,1615.48
2026-04-16,Midwest,Electronics,Returning,23,366.77
2026-04-16,Midwest,Home,Returning,9,606.89
2026-04-16,Midwest,Outdoor,Loyalty,24,714.24
2026-04-16,Midwest,Beauty,Loyalty,31,1712.77
2026-04-16,West,Apparel,Loyalty,9,454.96
2026-04-16,West,Electronics,Returning,12,244.12
2026-04-16,West,Home,Returning,24,839.64
2026-04-16,West,Outdoor,Returning,16,679.01
2026-04-16,West,Beauty,Returning,4,168.53
2026-04-17,Northeast,Apparel,Returning,32,3612.16
2026-04-17,Northeast,Electronics,Loyalty,15,1034.07
2026-04-17,Northeast,Home,Returning,26,949.55
2026-04-17,Northeast,Outdoor,Returning,26,748.62
2026-04-17,Northeast,Beauty,Loyalty,14,1087.9
2026-04-17,Southeast,Apparel,Returning,9,153.34
2026-04-17,Southeast,Electronics,Loyalty,28,2820.51
2026-04-17,Southeast,Home,New,4,177.84
2026-04-17,Southeast,Outdoor,Loyalty,16,442.02
2026-04-17,Southeast,Beauty,Loyalty,16,493.08
2026-04-17,Midwest,Apparel,Loyalty,21,1802.73
2026-04-17,Midwest,Electronics,Returning,9,416.8
2026-04-17,Midwest,Home,Loyalty,24,2158.63
2026-04-17,Midwest,Outdoor,Returning,21,2092.37
2026-04-17,Midwest,Beauty,Loyalty,24,2505.28
2026-04-17,West,Apparel,Loyalty,17,1057.71
2026-04-17,West,Electronics,Returning,26,2238.23
2026-04-17,West,Home,New,21,1234.6
2026-04-17,West,Outdoor,Loyalty,5,503.11
2026-04-17,West,Beauty,Returning,13,276.44
2026-04-18,Northeast,Apparel,New,28,2266.9
2026-04-18,Northeast,Electronics,Loyalty,16,1740.7
2026-04-18,Northeast,Home,Loyalty,18,1093.39
2026-04-18,Northeast,Outdoor,New,25,1202.05
2026-04-18,Northeast,Beauty,Returning,26,2776.51
2026-04-18,Southeast,Apparel,Returning,12,1302.89
2026-04-18,Southeast,Electronics,New,12,911.78
2026-04-18,Southeast,Home,Loyalty,14,1387.59
2026-04-18,Southeast,Outdoor,New,27,2138.36
2026-04-18,Southeast,Beauty,Loyalty,20,1270.31
2026-04-18,Midwest,Apparel,New,9,508.84
2026-04-18,Midwest,Electronics,New,8,455.08
2026-04-18,Midwest,Home,Loyalty,28,2229.72
2026-04-18,Midwest,Outdoor,Loyalty,10,1126.06
2026-04-18,Midwest,Beauty,New,26,2490.59
2026-04-18,West,Apparel,Returning,23,2142.3
2026-04-18,West,Electronics,Returning,26,1462.66
2026-04-18,West,Home,Returning,23,570.07
2026-04-18,West,Outdoor,Loyalty,27,1243.33
2026-04-18,West,Beauty,New,22,2394.96
2026-04-19,Northeast,Apparel,Loyalty,9,946.6
2026-04-19,Northeast,Electronics,Loyalty,28,2592.29
2026-04-19,Northeast,Home,Returning,20,1117.09
2026-04-19,Northeast,Outdoor,Loyalty,13,910.69
2026-04-19,Northeast,Beauty,New,23,1077.43
2026-04-19,Southeast,Apparel,New,12,878.35
2026-04-19,Southeast,Electronics,New,27,1622.74
2026-04-19,Southeast,Home,Loyalty,9,587.16
2026-04-19,Southeast,Outdoor,Returning,9,773.67
2026-04-19,Southeast,Beauty,Returning,4,271.87
2026-04-19,Midwest,Apparel,Loyalty,6,662.58
2026-04-19,Midwest,Electronics,Returning,7,126.77
2026-04-19,Midwest,Home,New,6,377.27
2026-04-19,Midwest,Outdoor,New,9,136.91
2026-04-19,Midwest,Beauty,Loyalty,22,2119.1
2026-04-19,West,Apparel,Loyalty,30,2663.12
2026-04-19,West,Electronics,Loyalty,31,2692.78
2026-04-19,West,Home,New,14,905.04
2026-04-19,West,Outdoor,Returning,16,501.01
2026-04-19,West,Beauty,Loyalty,10,718.38
2026-04-20,Northeast,Apparel,New,32,1607.76
2026-04-20,Northeast,Electronics,New,6,178.74
2026-04-20,Northeast,Home,New,10,1092.92
2026-04-20,Northeast,Outdoor,Loyalty,10,412.79
2026-04-20,Northeast,Beauty,Loyalty,30,3133.84
2026-04-20,Southeast,Apparel,Loyalty,21,1606.17
2026-04-20,Southeast,Electronics,Returning,14,1497.99
2026-04-20,Southeast,Home,Loyalty,18,866.24
2026-04-20,Southeast,Outdoor,New,13,1427.39
2026-04-20,Southeast,Beauty,Loyalty,5,175.39
2026-04-20,Midwest,Apparel,Returning,19,1611.68
2026-04-20,Midwest,Electronics,Returning,22,1725.16
2026-04-20,Midwest,Home,New,28,609.5
2026-04-20,Midwest,Outdoor,Loyalty,7,216.54
2026-04-20,Midwest,Beauty,New,26,2526.55
2026-04-20,West,Apparel,New,24,2682.09
2026-04-20,West,Electronics,Loyalty,6,439.82
2026-04-20,West,Home,Loyalty,6,211.21
2026-04-20,West,Outdoor,New,19,935.21
2026-04-20,West,Beauty,Returning,26,1101.65
2026-04-21,Northeast,Apparel,New,8,591.84
2026-04-21,Northeast,Electronics,New,5,415.04
2026-04-21,Northeast,Home,Loyalty,17,821.45
2026-04-21,Northeast,Outdoor,Loyalty,26,1670.71
2026-04-21,Northeast,Beauty,New,26,1730.77
2026-04-21,Southeast,Apparel,New,25,1520.67
2026-04-21,Southeast,Electronics,Returning,30,2912.15
2026-04-21,Southeast,Home,Loyalty,6,363.83
2026-04-21,Southeast,Outdoor,Returning,18,473.03
2026-04-21,Southeast,Beauty,Returning,28,3233.81
2026-04-21,Midwest,Apparel,Loyalty,5,336.48
2026-04-21,Midwest,Electronics,Loyalty,31,768.14
2026-04-21,Midwest,Home,Returning,17,529.87
2026-04-21,Midwest,Outdoor,Loyalty,8,155.49
2026-04-21,Midwest,Beauty,Loyalty,8,610.27
2026-04-21,West,Apparel,Returning,20,2394.89
2026-04-21,West,Electronics,Returning,13,1198.69
2026-04-21,West,Home,Returning,4,63.33
2026-04-21,West,Outdoor,Returning,20,1397.75
2026-04-21,West,Beauty,Loyalty,16,309.36
2026-04-22,Northeast,Apparel,Loyalty,19,1379.83
2026-04-22,Northeast,Electronics,Loyalty,10,893.81
2026-04-22,Northeast,Home,Loyalty,12,764.44
2026-04-22,Northeast,Outdoor,Returning,24,1542.98
2026-04-22,Northeast,Beauty,New,30,1649.21
2026-04-22,Southeast,Apparel,Returning,21,1413.1
2026-04-22,Southeast,Electronics,Loyalty,13,506.76
2026-04-22,Southeast,Home,Returning,6,381.1
2026-04-22,Southeast,Outdoor,New,13,1052.41
2026-04-22,Southeast,Beauty,New,9,144.84
2026-04-22,Midwest,Apparel,Loyalty,13,1256.5
2026-04-22,Midwest,Electronics,Loyalty,7,314.2
2026-04-22,Midwest,Home,Loyalty,24,2398.33
2026-04-22,Midwest,Outdoor,Loyalty,27,2288.29
2026-04-22,Midwest,Beauty,New,16,813.53
2026-04-22,West,Apparel,New,5,95.22
2026-04-22,West,Electronics,Returning,26,2296.66
2026-04-22,West,Home,Returning,14,619.36
2026-04-22,West,Outdoor,Loyalty,12,1035.6
2026-04-22,West,Beauty,New,5,419.16
2026-04-23,Northeast,Apparel,New,23,2168.97
2026-04-23,Northeast,Electronics,Returning,27,1121.69
2026-04-23,Northeast,Home,Loyalty,17,1135.41
2026-04-23,Northeast,Outdoor,Returning,9,953.69
2026-04-23,Northeast,Beauty,New,7,710.11
2026-04-23,Southeast,Apparel,Loyalty,27,2182.2
2026-04-23,Southeast,Electronics,Returning,5,547.28
2026-04-23,Southeast,Home,New,16,1903.24
2026-04-23,Southeast,Outdoor,New,25,1880.9
2026-04-23,Southeast,Beauty,Returning,16,668.34
2026-04-23,Midwest,Apparel,Loyalty,8,140.03
2026-04-23,Midwest,Electronics,New,9,281.71
2026-04-23,Midwest,Home,New,17,1178.84
2026-04-23,Midwest,Outdoor,Loyalty,7,606.02
2026-04-23,Midwest,Beauty,Loyalty,10,915.98
2026-04-23,West,Apparel,New,21,836.9
2026-04-23,West,Electronics,New,19,1243.41
2026-04-23,West,Home,Returning,14,1013.47
2026-04-23,West,Outdoor,New,21,747.77
2026-04-23,West,Beauty,Returning,7,247.42
2026-04-24,Northeast,Apparel,Loyalty,20,339.17
2026-04-24,Northeast,Electronics,Loyalty,18,688.47
2026-04-24,Northeast,Home,Returning,10,185.18
2026-04-24,Northeast,Outdoor,Loyalty,14,1372.71
2026-04-24,Northeast,Beauty,Loyalty,11,843.7
2026-04-24,Southeast,Apparel,New,27,1678.32
2026-04-24,Southeast,Electronics,Loyalty,15,307.93
2026-04-24,Southeast,Home,Loyalty,10,1008.19
2026-04-24,Southeast,Outdoor,Loyalty,22,2565.87
2026-04-24,Southeast,Beauty,Loyalty,23,2640.57
2026-04-24,Midwest,Apparel,Loyalty,13,543.59
2026-04-24,Midwest,Electronics,New,25,2012.34
2026-04-24,Midwest,Home,Loyalty,11,480.87
2026-04-24,Midwest,Outdoor,New,22,2158.3
2026-04-24,Midwest,Beauty,New,22,1966.01
2026-04-24,West,Apparel,Returning,9,964.7
2026-04-24,West,Electronics,Returning,25,486.72
2026-04-24,West,Home,Loyalty,6,671.89
2026-04-24,West,Outdoor,New,19,1923.87
2026-04-24,West,Beauty,Returning,27,1014.39
2026-04-25,Northeast,Apparel,Loyalty,27,2601.9
2026-04-25,Northeast,Electronics,Returning,19,1260.31
2026-04-25,Northeast,Home,Loyalty,18,563.85
2026-04-25,Northeast,Outdoor,Loyalty,22,365.46
2026-04-25,Northeast,Beauty,Returning,17,1384.27
2026-04-25,Southeast,Apparel,Returning,4,237.11
2026-04-25,Southeast,Electronics,New,12,1047.34
2026-04-25,Southeast,Home,Returning,21,1733.3
2026-04-25,Southeast,Outdoor,Returning,5,348.87
2026-04-25,Southeast,Beauty,Returning,19,1901.45
2026-04-25,Midwest,Apparel,Returning,16,1275.42
2026-04-25,Midwest,Electronics,Loyalty,32,1863.5
2026-04-25,Midwest,Home,Loyalty,13,991.31
2026-04-25,Midwest,Outdoor,New,21,2457.14
2026-04-25,Midwest,Beauty,Returning,27,976.83
2026-04-25,West,Apparel,Returning,12,1247.32
2026-04-25,West,Electronics,New,25,1181.92
2026-04-25,West,Home,Returning,23,1181.51
2026-04-25,West,Outdoor,New,9,582.62
2026-04-25,West,Beauty,Returning,10,675.3
2026-04-26,Northeast,Apparel,New,27,1271.28
2026-04-26,Northeast,Electronics,Returning,16,1334.55
2026-04-26,Northeast,Home,Returning,24,2015.34
2026-04-26,Northeast,Outdoor,Returning,14,920.11
2026-04-26,Northeast,Beauty,Loyalty,22,2264.57
2026-04-26,Southeast,Apparel,New,20,1825.33
2026-04-26,Southeast,Electronics,Returning,30,629.11
2026-04-26,Southeast,Home,Loyalty,28,2875.39
2026-04-26,Southeast,Outdoor,Loyalty,16,1535.8
2026-04-26,Southeast,Beauty,Loyalty,10,273.19
2026-04-26,Midwest,Apparel,New,30,1046.07
2026-04-26,Midwest,Electronics,Returning,8,899.85
2026-04-26,Midwest,Home,New,13,1402.24
2026-04-26,Midwest,Outdoor,Returning,9,213.71
2026-04-26,Midwest,Beauty,Loyalty,11,1195.8
2026-04-26,West,Apparel,Returning,10,1134.57
2026-04-26,West,Electronics,New,31,3422.56
2026-04-26,West,Home,Returning,4,211.95
2026-04-26,West,Outdoor,Returning,13,392.98
2026-04-26,West,Beauty,Loyalty,21,1873.82
2026-04-27,Northeast,Apparel,Loyalty,6,171.1
2026-04-27,Northeast,Electronics,Loyalty,27,1127.28
2026-04-27,Northeast,Home,Loyalty,7,257.6
2026-04-27,Northeast,Outdoor,Returning,28,2302.66
2026-04-27,Northeast,Beauty,New,26,2595.29
2026-04-27,Southeast,Apparel,Returning,10,485.25
2026-04-27,Southeast,Electronics,New,9,700.47
2026-04-27,Southeast,Home,New,9,442.08
2026-04-27,Southeast,Outdoor,Loyalty,14,1115.22
2026-04-27,Southeast,Beauty,New,25,1033.08
2026-04-27,Midwest,Apparel,New,13,1537.46
2026-04-27,Midwest,Electronics,New,29,1976.74
2026-04-27,Midwest,Home,New,24,1246.8
2026-04-27,Midwest,Outdoor,Loyalty,5,139.64
2026-04-27,Midwest,Beauty,Loyalty,14,320.86
2026-04-27,West,Apparel,Returning,13,245.97
2026-04-27,West,Electronics,Returning,30,602.89
2026-04-27,West,Home,Returning,23,2254.24
2026-04-27,West,Outdoor,New,23,2261.21
2026-04-27,West,Beauty,New,8,727.25
2026-04-28,Northeast,Apparel,Loyalty,19,1176.18
2026-04-28,Northeast,Electronics,New,11,968.09
2026-04-28,Northeast,Home,Returning,31,3250.22
2026-04-28,Northeast,Outdoor,New,11,515.06
2026-04-28,Northeast,Beauty,New,32,2342.35
2026-04-28,Southeast,Apparel,New,19,1558.9
2026-04-28,Southeast,Electronics,Loyalty,28,484.59
2026-04-28,Southeast,Home,Loyalty,14,1282.47
2026-04-28,Southeast,Outdoor,New,16,1884.21
2026-04-28,Southeast,Beauty,Loyalty,31,560.82
2026-04-28,Midwest,Apparel,Returning,25,2480.87
2026-04-28,Midwest,Electronics,New,19,900.76
2026-04-28,Midwest,Home,Loyalty,29,3456.1
2026-04-28,Midwest,Outdoor,Returning,13,792.59
2026-04-28,Midwest,Beauty,New,23,1128.23
2026-04-28,West,Apparel,Returning,19,592.33
2026-04-28,West,Electronics,Returning,30,2212.7
2026-04-28,West,Home,New,19,1803.44
2026-04-28,West,Outdoor,Loyalty,31,3361.48
2026-04-28,West,Beauty,New,20,1514.48
2026-04-29,Northeast,Apparel,Loyalty,13,768.92
2026-04-29,Northeast,Electronics,Returning,24,1086.15
2026-04-29,Northeast,Home,New,9,382.9
2026-04-29,Northeast,Outdoor,Returning,18,340.48
2026-04-29,Northeast,Beauty,Returning,12,1222.54
2026-04-29,Southeast,Apparel,Loyalty,12,1300.32
2026-04-29,Southeast,Electronics,Loyalty,20,1096.29
2026-04-29,Southeast,Home,New,22,829.32
2026-04-29,Southeast,Outdoor,Returning,25,409.36
2026-04-29,Southeast,Beauty,Loyalty,6,153.22
2026-04-29,Midwest,Apparel,Returning,26,1851.46
2026-04-29,Midwest,Electronics,Returning,5,265.5
2026-04-29,Midwest,Home,New,14,1159.14
2026-04-29,Midwest,Outdoor,Returning,8,269.23
2026-04-29,Midwest,Beauty,Returning,9,554.23
2026-04-29,West,Apparel,New,17,1246.91
2026-04-29,West,Electronics,Loyalty,18,2103.31
2026-04-29,West,Home,New,27,769.45
2026-04-29,West,Outdoor,Loyalty,5,464.44
2026-04-29,West,Beauty,Returning,7,292.81
2026-04-30,Northeast,Apparel,Returning,24,2687.99
2026-04-30,Northeast,Electronics,Loyalty,14,442.78
2026-04-30,Northeast,Home,New,8,206.95
2026-04-30,Northeast,Outdoor,Returning,9,496.14
2026-04-30,Northeast,Beauty,New,23,1680.95
2026-04-30,Southeast,Apparel,Returning,10,953.59
2026-04-30,Southeast,Electronics,Loyalty,8,185.07
2026-04-30,Southeast,Home,New,16,365.22
2026-04-30,Southeast,Outdoor,Returning,18,1492.57
2026-04-30,Southeast,Beauty,New,18,1580.24
2026-04-30,Midwest,Apparel,New,10,1128.1
2026-04-30,Midwest,Electronics,Returning,26,821.21
2026-04-30,Midwest,Home,Loyalty,21,1358.07
2026-04-30,Midwest,Outdoor,New,29,2346.88
2026-04-30,Midwest,Beauty,New,10,738.54
2026-04-30,West,Apparel,New,15,1341.19
2026-04-30,West,Electronics,Loyalty,31,575.47
2026-04-30,West,Home,Loyalty,26,1975.96
2026-04-30,West,Outdoor,New,9,308.96
2026-04-30,West,Beauty,Loyalty,20,577.08
2026-05-01,Northeast,Apparel,New,8,667.24
2026-05-01,Northeast,Electronics,Returning,27,1483.16
2026-05-01,Northeast,Home,Loyalty,15,603.55
2026-05-01,Northeast,Outdoor,Loyalty,18,667.73
2026-05-01,Northeast,Beauty,New,14,588.82
2026-05-01,Southeast,Apparel,New,21,1279.89
2026-05-01,Southeast,Electronics,Loyalty,6,398.34
2026-05-01,Southeast,Home,New,10,282.91
2026-05-01,Southeast,Outdoor,Returning,28,760.97
2026-05-01,Southeast,Beauty,Returning,11,525.05
2026-05-01,Midwest,Apparel,New,16,1835.29
2026-05-01,Midwest,Electronics,Returning,13,279.81
2026-05-01,Midwest,Home,Returning,29,1047.27
2026-05-01,Midwest,Outdoor,Loyalty,24,1544.76
2026-05-01,Midwest,Beauty,New,22,1392.9
2026-05-01,West,Apparel,New,12,698.23
2026-05-01,West,Electronics,Loyalty,14,1302.43
2026-05-01,West,Home,Returning,21,2201.24
2026-05-01,West,Outdoor,Loyalty,4,421.82
2026-05-01,West,Beauty,Returning,9,1079.67
2026-05-02,Northeast,Apparel,New,26,518.8
2026-05-02,Northeast,Electronics,New,15,855.94
2026-05-02,Northeast,Home,Returning,7,837.13
2026-05-02,Northeast,Outdoor,Returning,18,847.38
2026-05-02,Northeast,Beauty,Returning,7,257.08
2026-05-02,Southeast,Apparel,Returning,10,1030.89
2026-05-02,Southeast,Electronics,New,16,879.93
2026-05-02,Southeast,Home,Returning,12,344.67
2026-05-02,Southeast,Outdoor,New,8,531.87
2026-05-02,Southeast,Beauty,Returning,7,692.48
2026-05-02,Midwest,Apparel,New,21,1298.09
2026-05-02,Midwest,Electronics,New,24,1022.81
2026-05-02,Midwest,Home,Returning,13,1469.72
2026-05-02,Midwest,Outdoor,Returning,15,1159.77
2026-05-02,Midwest,Beauty,Returning,23,1187.16
2026-05-02,West,Apparel,Returning,8,245.86
2026-05-02,West,Electronics,New,25,2270.87
2026-05-02,West,Home,Returning,7,117.08
2026-05-02,West,Outdoor,New,9,826.33
2026-05-02,West,Beauty,New,20,1188.17
2026-05-03,Northeast,Apparel,New,17,667.23
2026-05-03,Northeast,Electronics,Returning,7,756.91
2026-05-03,Northeast,Home,New,13,550.74
2026-05-03,Northeast,Outdoor,New,24,2732.92
2026-05-03,Northeast,Beauty,Loyalty,18,1790.08
2026-05-03,Southeast,Apparel,Loyalty,18,729.3
2026-05-03,Southeast,Electronics,Returning,18,1141.89
2026-05-03,Southeast,Home,Returning,25,1804.71
2026-05-03,Southeast,Outdoor,Returning,12,736.79
2026-05-03,Southeast,Beauty,Loyalty,13,1271.54
2026-05-03,Midwest,Apparel,New,12,380.65
2026-05-03,Midwest,Electronics,New,18,1635.66
2026-05-03,Midwest,Home,Loyalty,7,592.18
